customer_id,archetype,price_tier,time_preference,day_preference,basket_size_bias,preferred_sections,preferred_categories,expected_visits,actual_visits
3248,occasional,mid,dinner,any,medium,"Steakhouse,American","Beverage,Food,Appetizer",7,7
1916,occasional,mid,dinner,any,medium,American,"Food,Appetizer",12,12
6228,infrequent,budget,morning,weekend,medium,Cafe,"Alcohol,Appetizer,Side",2,2
1144,regular,premium,lunch,any,medium,"Healthy_Vegan,American","Alcohol,Dessert",19,19
8361,one_timer,premium,morning,weekday,medium,Cafe,"Dessert,Main",1,1
7574,infrequent,mid,dinner,weekday,medium,"American,Mexican","Food,Bakery",3,3
3065,occasional,premium,dinner,weekday,large,American,"Alcohol,Dessert",6,6
9274,one_timer,budget,dinner,any,medium,"Mexican,Italian","Appetizer,Main",1,1
1926,occasional,budget,dinner,weekend,large,Italian,"Main,Side,Bakery",5,5
7275,infrequent,budget,lunch,weekend,small,Healthy_Vegan,"Beverage,Side",2,2
7405,infrequent,budget,lunch,any,medium,American,"Alcohol,Main",4,3
7402,infrequent,budget,flexible,weekend,large,Healthy_Vegan,"Dessert,Bakery",4,4
2735,occasional,mid,morning,weekday,medium,Cafe,"Food,Main",9,7
4370,occasional,budget,dinner,any,medium,Japanese,"Alcohol,Dessert",9,9
281,regular,mid,lunch,any,small,Healthy_Vegan,"Alcohol,Beverage",24,5
7378,infrequent,premium,dinner,weekday,large,"Steakhouse,Mexican","Alcohol,Bakery",2,2
5962,infrequent,mid,dinner,any,large,Mexican,"Appetizer,Food,Side",3,3
1017,regular,budget,flexible,weekday,small,American,"Food,Appetizer",24,22
2828,occasional,mid,morning,any,medium,Cafe,"Alcohol,Bakery,Dessert",10,8
6587,infrequent,mid,dinner,any,small,Japanese,"Bakery,Alcohol",3,3
6337,infrequent,budget,dinner,weekend,medium,"Japanese,Steakhouse","Alcohol,Main",3,3
3994,occasional,budget,lunch,any,medium,American,"Dessert,Appetizer",11,10
6195,infrequent,budget,lunch,weekend,medium,"Healthy_Vegan,American","Bakery,Dessert,Side",4,4
3256,occasional,mid,dinner,weekday,large,Mexican,"Dessert,Alcohol",9,9
111,regular,mid,dinner,any,medium,"Steakhouse,Mexican","Food,Alcohol",17,17
7141,infrequent,mid,lunch,weekend,medium,Healthy_Vegan,"Bakery,Alcohol,Side",2,2
4635,infrequent,budget,lunch,weekday,medium,Healthy_Vegan,"Bakery,Dessert",4,4
8306,one_timer,mid,dinner,weekday,small,Italian,"Appetizer,Bakery",1,1
4414,occasional,budget,dinner,any,large,Steakhouse,"Side,Alcohol",7,7
4825,infrequent,mid,morning,weekend,medium,Cafe,"Alcohol,Side",4,4
7416,infrequent,mid,morning,weekend,medium,Cafe,"Side,Beverage,Dessert",2,2
6623,infrequent,mid,dinner,any,small,Italian,"Main,Dessert,Food",3,3
4605,infrequent,premium,lunch,any,small,American,"Main,Side,Bakery",4,4
3500,occasional,budget,dinner,weekend,large,"Mexican,Japanese","Dessert,Beverage,Side",6,6
955,regular,mid,dinner,any,large,American,"Main,Side,Alcohol",19,15
8039,one_timer,premium,flexible,weekday,small,American,"Beverage,Alcohol,Bakery",1,1
8288,one_timer,mid,dinner,any,medium,Japanese,"Bakery,Appetizer,Main",1,1
8569,one_timer,mid,dinner,weekday,large,Steakhouse,"Food,Bakery",1,1
4558,infrequent,budget,morning,any,large,Cafe,"Dessert,Alcohol",3,3
4631,infrequent,mid,dinner,weekday,medium,Italian,"Beverage,Bakery,Dessert",4,4
4367,occasional,budget,dinner,weekend,large,American,"Beverage,Dessert",8,8
9218,one_timer,mid,dinner,weekend,medium,Steakhouse,"Beverage,Food",1,1
2195,occasional,mid,dinner,any,medium,Steakhouse,"Appetizer,Bakery",6,6
1564,occasional,mid,dinner,weekend,medium,"Steakhouse,Japanese","Dessert,Main,Alcohol",8,6
5438,infrequent,budget,dinner,weekday,medium,Steakhouse,"Bakery,Food",3,3
6019,infrequent,mid,dinner,any,medium,Italian,"Bakery,Appetizer",2,2
8218,one_timer,mid,flexible,weekend,large,Cafe,"Bakery,Appetizer",1,1
5574,infrequent,mid,morning,weekend,small,Cafe,"Beverage,Dessert",2,2
8001,one_timer,premium,lunch,any,small,American,"Beverage,Food,Side",1,1
8447,one_timer,mid,dinner,weekend,small,Mexican,"Dessert,Bakery,Main",1,1
3015,occasional,premium,dinner,any,small,Mexican,"Side,Bakery",5,5
2343,occasional,budget,dinner,weekend,small,"American,Steakhouse","Beverage,Appetizer",5,5
7500,infrequent,budget,dinner,weekday,medium,"Mexican,Steakhouse","Beverage,Side",4,4
7350,infrequent,budget,dinner,weekend,medium,"Japanese,Italian","Food,Side",4,4
2281,occasional,budget,dinner,any,small,American,"Beverage,Dessert",7,7
5748,infrequent,mid,morning,any,small,Cafe,"Main,Food",4,4
8664,one_timer,budget,dinner,any,large,"American,Italian","Alcohol,Dessert,Side",1,1
3078,occasional,mid,dinner,weekend,medium,Italian,"Side,Alcohol,Bakery",10,10
8250,one_timer,budget,dinner,weekday,large,Steakhouse,"Alcohol,Beverage,Dessert",1,1
9053,one_timer,mid,lunch,any,small,American,"Bakery,Appetizer",1,1
6427,infrequent,mid,dinner,weekday,large,American,"Food,Alcohol",4,4
656,regular,mid,dinner,any,medium,"Mexican,Japanese","Appetizer,Bakery",22,22
1783,occasional,premium,dinner,any,medium,Mexican,"Appetizer,Side,Food",7,7
1046,regular,premium,lunch,any,medium,"American,Healthy_Vegan","Side,Appetizer",22,20
7695,infrequent,budget,flexible,any,medium,"Healthy_Vegan,American","Food,Bakery",4,4
1296,regular,mid,lunch,any,large,American,"Beverage,Appetizer",19,16
178,regular,budget,dinner,weekend,small,"American,Mexican","Alcohol,Appetizer",25,25
3869,occasional,mid,lunch,any,medium,"Healthy_Vegan,American","Side,Beverage",6,6
5120,infrequent,premium,dinner,weekend,medium,"Japanese,American","Appetizer,Dessert",2,2
1228,regular,mid,morning,weekday,medium,Cafe,"Dessert,Bakery",22,18
3181,occasional,budget,dinner,weekday,small,Steakhouse,"Beverage,Main,Appetizer",12,12
8785,one_timer,premium,morning,any,medium,Cafe,"Alcohol,Food",1,1
7985,infrequent,budget,dinner,weekend,medium,"Italian,Mexican","Main,Bakery",3,3
5975,infrequent,budget,dinner,weekday,large,Mexican,"Bakery,Dessert",4,4
7277,infrequent,budget,lunch,weekday,large,American,"Main,Food,Side",3,3
4161,occasional,mid,flexible,weekend,large,"Italian,Cafe","Beverage,Dessert,Side",8,8
812,regular,mid,dinner,weekend,small,Japanese,"Food,Bakery,Appetizer",23,22
1931,occasional,mid,flexible,any,medium,American,"Food,Side,Appetizer",6,6
8994,one_timer,premium,dinner,any,large,American,"Side,Food",1,1
6990,infrequent,mid,morning,any,medium,Cafe,"Dessert,Appetizer",2,2
4647,infrequent,budget,flexible,weekend,medium,"Cafe,Steakhouse","Dessert,Appetizer",4,4
1535,occasional,mid,dinner,weekend,small,Italian,"Beverage,Bakery",12,12
3330,occasional,budget,morning,weekday,medium,Cafe,"Food,Bakery",8,8
7171,infrequent,mid,morning,weekday,small,Cafe,"Food,Dessert,Bakery",3,3
4589,infrequent,premium,flexible,weekend,medium,"Steakhouse,Mexican","Food,Alcohol",4,4
1500,regular,mid,dinner,weekend,medium,Mexican,"Dessert,Bakery,Side",28,21
6941,infrequent,mid,morning,weekday,medium,Cafe,"Bakery,Alcohol",2,2
8350,one_timer,premium,dinner,weekend,small,Mexican,"Main,Side,Bakery",1,1
7189,infrequent,mid,dinner,any,medium,Japanese,"Side,Alcohol,Appetizer",4,4
1640,occasional,premium,lunch,weekend,medium,American,"Main,Beverage,Dessert",8,8
4567,infrequent,budget,dinner,weekend,small,Steakhouse,"Dessert,Food",3,3
7396,infrequent,budget,dinner,weekday,small,"Japanese,Steakhouse","Alcohol,Dessert",4,4
1375,regular,premium,lunch,weekday,medium,American,"Appetizer,Dessert,Main",23,19
8880,one_timer,mid,dinner,any,medium,Japanese,"Food,Main,Alcohol",1,1
1543,occasional,mid,dinner,any,medium,Mexican,"Dessert,Main",7,7
1143,regular,budget,dinner,any,large,Steakhouse,"Appetizer,Main,Bakery",23,21
7614,infrequent,premium,morning,any,medium,Cafe,"Food,Beverage",2,2
601,regular,mid,dinner,weekday,medium,"Italian,Japanese","Beverage,Main,Appetizer",16,16
673,regular,premium,morning,any,medium,Cafe,"Main,Alcohol",22,16
9058,one_timer,budget,dinner,weekday,medium,"Steakhouse,Italian","Appetizer,Beverage",1,1
9488,one_timer,premium,flexible,any,medium,Japanese,"Beverage,Alcohol,Food",1,1
5684,infrequent,mid,flexible,any,small,Cafe,"Bakery,Dessert,Appetizer",2,2
3243,occasional,mid,dinner,weekday,medium,Japanese,"Appetizer,Main",5,5
7441,infrequent,mid,morning,any,small,Cafe,"Food,Alcohol",3,3
4400,occasional,premium,dinner,weekend,medium,American,"Main,Dessert",8,7
2555,occasional,mid,lunch,any,medium,Healthy_Vegan,"Dessert,Food",11,9
4054,occasional,budget,morning,weekday,large,Cafe,"Bakery,Alcohol",5,5
304,regular,premium,dinner,weekday,large,Steakhouse,"Food,Main",27,25
8870,one_timer,mid,dinner,weekday,small,American,"Side,Main",1,1
6478,infrequent,mid,dinner,any,medium,American,"Alcohol,Dessert,Food",4,4
1369,regular,premium,flexible,any,large,Cafe,"Side,Appetizer",20,16
7640,infrequent,mid,dinner,any,small,"Mexican,Japanese","Appetizer,Food",3,3
3084,occasional,mid,flexible,any,large,American,"Bakery,Dessert,Appetizer",10,9
1570,occasional,mid,flexible,any,large,Japanese,"Dessert,Bakery,Alcohol",10,10
9864,one_timer,mid,lunch,any,small,American,"Side,Bakery",1,1
2309,occasional,mid,dinner,weekend,medium,"Steakhouse,Italian","Alcohol,Food",11,11
1519,occasional,mid,morning,weekend,small,Cafe,"Main,Bakery",5,5
2981,occasional,mid,dinner,weekend,medium,Italian,"Side,Dessert",9,9
9743,one_timer,mid,morning,weekday,small,Cafe,"Main,Side",1,1
5640,infrequent,mid,dinner,weekend,large,Mexican,"Dessert,Main,Side",4,4
5987,infrequent,premium,lunch,weekday,large,American,"Beverage,Main",4,4
9910,one_timer,budget,morning,weekend,large,Cafe,"Beverage,Food",1,1
6355,infrequent,mid,dinner,weekday,medium,"Italian,American","Side,Bakery",2,2
97,regular,mid,morning,any,large,Cafe,"Appetizer,Beverage,Alcohol",16,16
3496,occasional,premium,dinner,any,small,Italian,"Food,Appetizer,Side",11,11
3926,occasional,premium,morning,weekday,small,Cafe,"Beverage,Appetizer",5,4
7495,infrequent,mid,dinner,weekday,medium,"American,Steakhouse","Dessert,Side",3,3
7762,infrequent,budget,lunch,any,small,"Healthy_Vegan,American","Food,Side",2,2
6734,infrequent,budget,dinner,weekday,small,American,"Beverage,Main,Side",2,2
996,regular,budget,dinner,any,small,Italian,"Appetizer,Beverage,Bakery",18,18
995,regular,budget,dinner,any,medium,Japanese,"Bakery,Food",16,16
6472,infrequent,mid,dinner,weekday,medium,Japanese,"Main,Side,Beverage",2,2
8056,one_timer,budget,morning,weekday,small,Cafe,"Main,Beverage,Alcohol",1,1
9162,one_timer,budget,dinner,weekday,small,"American,Mexican","Bakery,Side",1,1
5470,infrequent,budget,dinner,any,medium,American,"Food,Appetizer,Alcohol",4,4
4976,infrequent,mid,morning,weekday,large,Cafe,"Alcohol,Appetizer",4,4
4163,occasional,premium,dinner,any,large,Italian,"Beverage,Side",5,5
4478,occasional,budget,dinner,weekday,small,"American,Italian","Side,Dessert",12,12
217,regular,budget,dinner,any,medium,Japanese,"Side,Appetizer",24,20
4288,occasional,budget,lunch,weekday,medium,American,"Food,Main",12,9
1847,occasional,mid,flexible,weekend,medium,"American,Steakhouse","Main,Appetizer",12,9
5280,infrequent,mid,flexible,any,small,"Japanese,Mexican","Appetizer,Alcohol",3,3
9556,one_timer,budget,morning,any,small,Cafe,"Side,Food,Appetizer",1,1
5925,infrequent,budget,flexible,weekend,medium,Japanese,"Alcohol,Bakery",2,2
9519,one_timer,budget,flexible,any,medium,Healthy_Vegan,"Main,Food,Side",1,1
4951,infrequent,mid,dinner,weekend,small,"Mexican,Steakhouse","Side,Dessert",3,3
5273,infrequent,mid,dinner,weekday,small,"Italian,Steakhouse","Appetizer,Side,Beverage",3,3
3124,occasional,mid,dinner,weekend,medium,Steakhouse,"Appetizer,Side",11,11
173,regular,budget,dinner,any,small,Steakhouse,"Appetizer,Dessert",26,16
8100,one_timer,mid,dinner,weekend,small,"Mexican,Italian","Dessert,Alcohol,Main",1,1
7522,infrequent,budget,lunch,any,medium,American,"Dessert,Bakery",2,2
3510,occasional,budget,flexible,weekday,medium,Japanese,"Alcohol,Appetizer,Bakery",7,7
511,regular,budget,dinner,weekday,medium,Steakhouse,"Appetizer,Beverage,Main",15,15
5814,infrequent,mid,flexible,any,medium,"Steakhouse,Japanese","Beverage,Food,Appetizer",2,2
8402,one_timer,mid,dinner,weekday,small,Steakhouse,"Beverage,Side,Dessert",1,1
9934,one_timer,mid,morning,weekday,large,Cafe,"Alcohol,Bakery",1,1
3798,occasional,budget,flexible,weekday,medium,Japanese,"Side,Bakery",8,8
1930,occasional,mid,dinner,weekend,medium,"Steakhouse,Mexican","Dessert,Main,Appetizer",5,5
4956,infrequent,budget,dinner,any,medium,Mexican,"Dessert,Side,Alcohol",3,3
5543,infrequent,budget,flexible,weekday,small,Healthy_Vegan,"Bakery,Main",3,3
1063,regular,budget,dinner,weekend,medium,"Japanese,American","Food,Appetizer,Side",27,26
3413,occasional,mid,flexible,weekend,small,Japanese,"Food,Appetizer",8,8
3538,occasional,budget,morning,any,medium,Cafe,"Main,Side,Alcohol",10,10
778,regular,budget,dinner,weekend,large,Italian,"Appetizer,Food,Dessert",24,22
2314,occasional,mid,dinner,any,small,American,"Alcohol,Side,Beverage",9,9
183,regular,budget,dinner,weekend,medium,"Italian,Mexican","Alcohol,Side",22,21
3486,occasional,mid,dinner,weekday,medium,"Steakhouse,Italian","Side,Food",6,6
5921,infrequent,budget,dinner,any,small,Mexican,"Main,Beverage",3,3
7047,infrequent,premium,flexible,any,small,Mexican,"Side,Bakery,Main",3,3
910,regular,mid,morning,weekday,medium,Cafe,"Bakery,Alcohol",24,21
8253,one_timer,mid,dinner,weekday,small,Steakhouse,"Beverage,Dessert",1,1
5197,infrequent,premium,lunch,weekend,large,American,"Dessert,Food",3,3
5010,infrequent,premium,dinner,weekday,small,Mexican,"Bakery,Main",4,4
2299,occasional,budget,dinner,weekend,medium,"Steakhouse,Japanese","Appetizer,Side",9,9
8160,one_timer,mid,morning,weekend,medium,Cafe,"Food,Side",1,1
4824,infrequent,mid,dinner,weekday,small,Japanese,"Alcohol,Beverage",2,2
9321,one_timer,premium,lunch,any,medium,Healthy_Vegan,"Alcohol,Bakery",1,1
6592,infrequent,premium,flexible,weekday,small,American,"Beverage,Side",4,4
2429,occasional,budget,dinner,weekend,medium,American,"Dessert,Side",12,12
481,regular,premium,flexible,weekday,medium,"Japanese,American","Dessert,Main",20,20
6216,infrequent,premium,dinner,weekend,medium,"Steakhouse,Italian","Bakery,Food",4,4
2772,occasional,mid,dinner,weekday,small,Steakhouse,"Beverage,Food",10,10
8202,one_timer,budget,morning,weekday,small,Cafe,"Beverage,Dessert,Alcohol",1,1
333,regular,premium,dinner,weekday,medium,Mexican,"Alcohol,Bakery,Dessert",26,23
4627,infrequent,premium,dinner,weekday,medium,"Italian,Steakhouse","Beverage,Bakery",3,3
9768,one_timer,mid,lunch,any,medium,"American,Healthy_Vegan","Food,Main,Bakery",1,1
6301,infrequent,mid,dinner,weekend,small,American,"Appetizer,Bakery,Side",4,4
2099,occasional,mid,lunch,weekday,medium,American,"Appetizer,Side",12,12
1339,regular,mid,dinner,weekday,medium,"Italian,Steakhouse","Food,Bakery",18,18
6679,infrequent,budget,morning,any,medium,Cafe,"Appetizer,Alcohol",2,2
2615,occasional,budget,flexible,weekend,medium,Mexican,"Side,Main,Alcohol",10,7
6947,infrequent,mid,morning,any,medium,Cafe,"Dessert,Appetizer",3,3
535,regular,premium,dinner,weekday,small,"Steakhouse,Mexican","Food,Main",28,27
1222,regular,budget,morning,weekend,medium,Cafe,"Alcohol,Food,Appetizer",25,18
3043,occasional,budget,dinner,any,medium,"Mexican,American","Main,Alcohol",8,8
5775,infrequent,budget,lunch,any,small,American,"Appetizer,Main",2,2
7187,infrequent,premium,dinner,any,large,"Mexican,Steakhouse","Dessert,Main",2,2
3035,occasional,mid,dinner,weekend,medium,American,"Food,Bakery,Beverage",6,4
3542,occasional,premium,dinner,any,medium,"Italian,Mexican","Side,Main",6,6
9394,one_timer,budget,dinner,any,small,Japanese,"Food,Dessert",1,1
1233,regular,mid,flexible,any,medium,Healthy_Vegan,"Bakery,Beverage",20,18
1127,regular,budget,lunch,weekday,large,Healthy_Vegan,"Beverage,Dessert,Alcohol",25,19
8810,one_timer,premium,flexible,weekend,small,"American,Cafe","Dessert,Side",1,1
7191,infrequent,budget,morning,weekday,small,Cafe,"Bakery,Dessert",4,4
8911,one_timer,budget,dinner,any,medium,"Italian,Japanese","Alcohol,Bakery",1,1
7899,infrequent,mid,morning,any,small,Cafe,"Food,Side",2,2
8698,one_timer,budget,dinner,any,small,"American,Japanese","Main,Beverage,Food",1,1
2019,occasional,mid,lunch,any,large,Healthy_Vegan,"Bakery,Side,Main",7,6
4011,occasional,mid,dinner,weekend,medium,Mexican,"Appetizer,Side",11,11
7403,infrequent,mid,dinner,weekday,medium,Steakhouse,"Bakery,Food",4,4
7220,infrequent,premium,flexible,weekday,medium,Mexican,"Side,Main,Alcohol",4,4
8364,one_timer,mid,dinner,weekday,medium,"American,Japanese","Main,Beverage,Side",1,1
3918,occasional,mid,dinner,weekend,medium,"Mexican,Italian","Dessert,Food,Beverage",7,7
8966,one_timer,premium,dinner,weekday,large,Japanese,"Side,Main,Food",1,1
5081,infrequent,mid,dinner,any,large,"Japanese,Italian","Appetizer,Beverage,Side",4,4
7875,infrequent,budget,morning,weekend,large,Cafe,"Alcohol,Side",3,3
98,regular,mid,lunch,weekend,small,"American,Healthy_Vegan","Main,Beverage",20,13
4520,infrequent,budget,dinner,weekend,large,"Italian,American","Beverage,Food",4,4
8232,one_timer,premium,morning,weekday,large,Cafe,"Food,Bakery",1,1
6451,infrequent,mid,dinner,weekday,medium,"Italian,Mexican","Side,Main,Food",2,2
6588,infrequent,budget,lunch,weekday,medium,Healthy_Vegan,"Dessert,Main",3,3
3383,occasional,mid,lunch,weekend,large,"Healthy_Vegan,American","Food,Bakery,Side",8,8
9028,one_timer,mid,lunch,weekend,large,"Healthy_Vegan,American","Appetizer,Dessert,Alcohol",1,1
2533,occasional,mid,dinner,weekday,large,Steakhouse,"Appetizer,Beverage,Alcohol",11,10
471,regular,premium,dinner,weekday,large,Steakhouse,"Dessert,Side",25,25
9909,one_timer,budget,morning,weekend,small,Cafe,"Dessert,Main",1,1
1609,occasional,mid,flexible,any,medium,"Steakhouse,Cafe","Dessert,Food,Main",12,12
3976,occasional,mid,lunch,any,small,American,"Dessert,Appetizer",9,8
5836,infrequent,mid,flexible,weekend,small,Steakhouse,"Beverage,Bakery,Alcohol",3,3
5036,infrequent,budget,lunch,weekend,medium,American,"Main,Appetizer,Bakery",4,4
4934,infrequent,premium,flexible,weekday,medium,Cafe,"Appetizer,Bakery,Side",2,2
7958,infrequent,mid,dinner,any,large,"Japanese,American","Main,Food",4,4
8351,one_timer,budget,morning,any,medium,Cafe,"Appetizer,Alcohol",1,1
5650,infrequent,budget,morning,any,medium,Cafe,"Side,Main",2,2
9695,one_timer,premium,flexible,weekday,large,"Mexican,American","Main,Food",1,1
9257,one_timer,budget,morning,weekday,medium,Cafe,"Appetizer,Beverage",1,1
6974,infrequent,premium,morning,weekday,medium,Cafe,"Bakery,Dessert,Appetizer",3,3
7143,infrequent,budget,flexible,any,medium,Cafe,"Main,Appetizer",4,4
9570,one_timer,mid,dinner,any,small,Italian,"Food,Beverage",1,1
3527,occasional,mid,dinner,weekend,medium,Steakhouse,"Food,Bakery",11,11
2631,occasional,budget,flexible,weekend,medium,"Mexican,Italian","Side,Alcohol,Food",11,7
4136,occasional,mid,lunch,weekend,large,American,"Beverage,Food",8,6
9757,one_timer,budget,dinner,weekday,large,"Steakhouse,American","Side,Beverage",1,1
8287,one_timer,mid,morning,any,medium,Cafe,"Appetizer,Bakery",1,1
6727,infrequent,budget,morning,weekend,medium,Cafe,"Food,Beverage,Main",3,3
2892,occasional,mid,lunch,weekday,large,American,"Beverage,Bakery,Appetizer",12,9
1473,regular,mid,dinner,weekend,medium,"Steakhouse,Mexican","Food,Alcohol,Bakery",20,17
2628,occasional,mid,flexible,weekend,small,American,"Dessert,Appetizer",11,11
2017,occasional,budget,lunch,weekday,small,Healthy_Vegan,"Side,Dessert",8,8
6161,infrequent,mid,dinner,weekend,small,Mexican,"Dessert,Bakery,Food",2,2
9784,one_timer,mid,dinner,any,small,Italian,"Bakery,Main,Dessert",1,1
9404,one_timer,premium,dinner,any,large,Italian,"Side,Dessert,Alcohol",1,1
1419,regular,mid,dinner,any,medium,Steakhouse,"Dessert,Main",21,14
8551,one_timer,mid,flexible,any,medium,Italian,"Beverage,Appetizer",1,1
2002,occasional,mid,morning,any,medium,Cafe,"Dessert,Food",12,11
7628,infrequent,budget,morning,weekday,small,Cafe,"Bakery,Appetizer,Dessert",2,2
7828,infrequent,premium,dinner,any,medium,American,"Bakery,Main,Food",3,3
7176,infrequent,budget,dinner,weekday,medium,American,"Appetizer,Bakery",2,2
1234,regular,premium,lunch,any,large,Healthy_Vegan,"Beverage,Side",26,16
9121,one_timer,budget,flexible,any,medium,Healthy_Vegan,"Bakery,Appetizer,Alcohol",1,1
6436,infrequent,mid,dinner,weekday,medium,"Mexican,Japanese","Beverage,Appetizer",4,4
6447,infrequent,budget,dinner,weekday,small,Mexican,"Side,Main",2,2
9198,one_timer,mid,morning,any,small,Cafe,"Food,Alcohol,Side",1,1
8682,one_timer,mid,dinner,weekday,small,"Japanese,Steakhouse","Bakery,Beverage",1,1
5696,infrequent,mid,dinner,any,medium,Japanese,"Alcohol,Appetizer,Main",3,3
6469,infrequent,mid,dinner,weekday,medium,Japanese,"Bakery,Side",2,2
4884,infrequent,premium,lunch,any,medium,"Healthy_Vegan,American","Alcohol,Food,Bakery",4,4
1257,regular,mid,flexible,weekend,medium,Cafe,"Bakery,Main",28,16
5318,infrequent,budget,dinner,any,small,"Steakhouse,American","Side,Food",3,3
3051,occasional,budget,lunch,weekend,small,"American,Healthy_Vegan","Bakery,Side,Food",8,8
6394,infrequent,mid,flexible,weekday,small,Steakhouse,"Main,Dessert,Side",4,3
5573,infrequent,premium,dinner,any,small,American,"Side,Dessert,Appetizer",2,2
6748,infrequent,premium,morning,any,small,Cafe,"Main,Dessert",4,4
184,regular,budget,dinner,weekday,medium,"Japanese,Steakhouse","Dessert,Appetizer",22,21
1247,regular,mid,dinner,weekday,medium,Steakhouse,"Side,Alcohol,Beverage",22,20
7546,infrequent,mid,dinner,weekday,medium,American,"Food,Dessert,Side",2,2
8451,one_timer,mid,morning,weekday,small,Cafe,"Side,Bakery,Main",1,1
4699,infrequent,mid,dinner,any,medium,"Italian,Steakhouse","Main,Beverage,Alcohol",2,2
1569,occasional,mid,lunch,any,small,"American,Healthy_Vegan","Bakery,Alcohol",12,11
6680,infrequent,mid,morning,any,medium,Cafe,"Appetizer,Bakery",3,3
2376,occasional,budget,lunch,weekday,small,Healthy_Vegan,"Side,Dessert,Beverage",6,6
5520,infrequent,budget,dinner,any,medium,"American,Steakhouse","Dessert,Alcohol",4,4
9572,one_timer,budget,lunch,any,medium,"American,Healthy_Vegan","Main,Beverage",1,1
8339,one_timer,mid,dinner,any,small,American,"Main,Food",1,1
1873,occasional,premium,lunch,weekday,medium,American,"Dessert,Beverage",10,9
9250,one_timer,mid,dinner,any,small,"Steakhouse,American","Bakery,Alcohol,Beverage",1,1
2268,occasional,budget,dinner,any,medium,Italian,"Side,Dessert",6,6
8436,one_timer,budget,lunch,weekday,medium,Healthy_Vegan,"Main,Dessert",1,1
1846,occasional,premium,dinner,any,small,"Steakhouse,Italian","Beverage,Bakery",10,10
4235,occasional,mid,flexible,any,medium,"Mexican,Healthy_Vegan","Dessert,Appetizer,Beverage",9,9
7836,infrequent,premium,dinner,any,medium,Italian,"Dessert,Beverage",2,2
684,regular,mid,dinner,weekday,medium,Steakhouse,"Dessert,Food",23,23
4930,infrequent,budget,lunch,weekday,medium,Healthy_Vegan,"Food,Main",4,4
4693,infrequent,mid,dinner,any,large,"Mexican,Japanese","Side,Dessert",4,4
5672,infrequent,mid,morning,any,medium,Cafe,"Bakery,Beverage,Food",3,3
1393,regular,premium,dinner,weekday,small,Mexican,"Side,Alcohol",22,21
2908,occasional,premium,dinner,weekday,medium,Italian,"Beverage,Side",10,10
3407,occasional,mid,dinner,weekday,medium,Mexican,"Bakery,Food,Alcohol",5,5
7305,infrequent,mid,dinner,any,medium,"Italian,Japanese","Alcohol,Side,Main",3,3
1970,occasional,mid,morning,weekday,medium,Cafe,"Beverage,Appetizer",7,7
4147,occasional,mid,dinner,weekday,small,Japanese,"Beverage,Bakery",10,10
7575,infrequent,premium,dinner,any,small,American,"Bakery,Alcohol,Beverage",4,4
5596,infrequent,mid,lunch,any,small,Healthy_Vegan,"Main,Food,Alcohol",2,2
911,regular,mid,lunch,any,medium,Healthy_Vegan,"Alcohol,Side",20,16
1389,regular,budget,dinner,any,medium,Mexican,"Bakery,Food",21,18
7566,infrequent,mid,dinner,any,large,Italian,"Side,Food,Bakery",4,4
4579,infrequent,budget,lunch,weekday,small,"American,Healthy_Vegan","Main,Side",4,4
3724,occasional,budget,dinner,weekday,small,"Steakhouse,American","Beverage,Alcohol",7,7
3040,occasional,mid,dinner,any,large,Steakhouse,"Food,Dessert",8,8
2576,occasional,mid,lunch,weekday,medium,"American,Healthy_Vegan","Beverage,Alcohol",11,11
4676,infrequent,mid,lunch,weekend,large,Healthy_Vegan,"Food,Beverage,Dessert",3,3
1601,occasional,budget,dinner,weekend,small,Italian,"Side,Beverage",9,9
9025,one_timer,mid,dinner,any,large,"Steakhouse,Italian","Alcohol,Beverage",1,1
4553,infrequent,premium,flexible,weekend,medium,Italian,"Main,Food",4,4
7613,infrequent,mid,dinner,any,medium,Japanese,"Alcohol,Main",4,4
672,regular,mid,dinner,weekend,medium,Japanese,"Dessert,Main",20,14
86,regular,mid,dinner,weekend,medium,Mexican,"Main,Bakery",18,18
5346,infrequent,premium,dinner,any,medium,American,"Side,Alcohol,Bakery",4,4
7114,infrequent,budget,lunch,any,medium,American,"Appetizer,Food",4,3
8154,one_timer,mid,flexible,weekend,small,"Japanese,Steakhouse","Food,Beverage",1,1
6096,infrequent,budget,morning,weekday,medium,Cafe,"Main,Food",4,4
2503,occasional,premium,dinner,any,large,Steakhouse,"Dessert,Bakery,Food",9,7
2319,occasional,premium,dinner,weekday,small,Italian,"Bakery,Beverage",7,7
9792,one_timer,mid,morning,any,small,Cafe,"Beverage,Dessert",1,1
6129,infrequent,mid,morning,weekday,small,Cafe,"Main,Bakery",2,2
4714,infrequent,mid,lunch,any,medium,"American,Healthy_Vegan","Beverage,Main",3,3
3452,occasional,budget,flexible,weekend,medium,Healthy_Vegan,"Dessert,Food",9,8
1405,regular,mid,dinner,weekend,medium,Italian,"Food,Beverage,Bakery",26,20
7481,infrequent,premium,lunch,any,large,"American,Healthy_Vegan","Dessert,Bakery",3,3
5821,infrequent,budget,dinner,weekday,medium,Mexican,"Main,Food,Alcohol",4,4
7651,infrequent,budget,lunch,any,medium,"American,Healthy_Vegan","Side,Food",4,4
3189,occasional,mid,lunch,weekday,small,"Healthy_Vegan,American","Alcohol,Bakery,Appetizer",9,9
